mode,variant,build,fps,frame,width,height,phase,direction,interval_us,widget_us,output_us,reset_us,total_us,diff_probe_us,changed_cells,ansi_bytes,write_calls
bench,platoon,release,25,56,120,40,0.746667,in,0.000,2390.399,307.654,3.457,2701.510,105.646,3762,86993,48538
bench,platoon,release,25,57,120,40,0.760000,in,0.000,3896.117,296.984,3.362,4196.463,103.589,3872,86077,47908
bench,platoon,release,25,58,120,40,0.773333,in,0.000,3968.102,302.898,3.498,4274.498,107.023,3891,84450,46913
bench,platoon,release,25,59,120,40,0.786667,in,0.000,4186.599,296.190,3.462,4486.251,106.491,3992,83152,45831
bench,platoon,release,25,60,120,40,0.800000,in,0.000,4182.770,301.018,3.379,4487.167,101.650,3944,84492,46611
bench,platoon,release,25,61,120,40,0.813333,in,0.000,4561.368,293.545,3.393,4858.306,101.467,3921,81973,44876
bench,platoon,release,25,62,120,40,0.826667,in,0.000,4512.979,250.840,3.390,4767.209,100.348,3807,75024,41054
bench,platoon,release,25,63,120,40,0.840000,in,0.000,4807.521,258.941,3.480,5069.942,102.942,3826,68099,36869
bench,platoon,release,25,64,120,40,0.853333,in,0.000,4772.573,250.212,3.385,5026.170,105.822,3608,68072,37026
bench,platoon,release,25,65,120,40,0.866667,in,0.000,5080.962,243.008,3.454,5327.424,103.347,3731,68424,37020
bench,platoon,release,25,66,120,40,0.880000,in,0.000,5162.292,239.793,3.386,5405.471,103.121,3406,60904,32980
bench,platoon,release,25,67,120,40,0.893333,in,0.000,5102.905,222.452,3.393,5328.750,103.418,3024,57283,31302
bench,platoon,release,25,68,120,40,0.906667,in,0.000,5456.401,231.198,3.640,5691.239,104.932,3024,56223,30569
bench,platoon,release,25,69,120,40,0.920000,in,0.000,5382.406,206.699,3.543,5592.648,100.545,2655,49006,26832
bench,platoon,release,25,70,120,40,0.933333,in,0.000,5367.676,196.474,3.480,5567.630,100.663,2349,39941,21858
bench,platoon,release,25,71,120,40,0.946667,in,0.000,5629.763,177.240,3.487,5810.490,93.361,1853,35207,19461
bench,platoon,release,25,72,120,40,0.960000,in,0.000,5695.682,133.062,3.510,5832.254,83.869,1080,21137,11856
bench,platoon,release,25,73,120,40,0.973333,in,0.000,5582.337,123.416,3.501,5709.254,79.971,744,16232,9095
bench,platoon,release,25,74,120,40,0.986667,in,0.000,5504.116,92.886,3.493,5600.495,76.153,519,7973,4457
bench,platoon,release,25,75,120,40,1.000000,out,0.000,5170.859,110.314,3.484,5284.657,77.887,805,14501,8093
bench,platoon,release,25,76,120,40,0.986667,out,0.000,5545.597,101.698,3.485,5650.780,76.063,643,11391,6350
bench,platoon,release,25,77,120,40,0.973333,out,0.000,5575.090,93.356,3.391,5671.837,75.295,494,7960,4417
bench,platoon,release,25,78,120,40,0.960000,out,0.000,5727.440,116.873,3.487,5847.800,79.499,751,17331,9752
bench,platoon,release,25,79,120,40,0.946667,out,0.000,5690.330,136.174,3.509,5830.013,83.741,1055,21716,12176
bench,platoon,release,25,80,120,40,0.933333,out,0.000,5402.911,190.648,3.483,5597.042,92.976,1842,39886,22168
bench,platoon,release,25,81,120,40,0.920000,out,0.000,5394.379,200.873,3.498,5598.750,100.225,2348,41712,22777
bench,platoon,release,25,82,120,40,0.906667,out,0.000,5427.846,214.794,3.410,5646.050,101.049,2684,54873,30158
bench,platoon,release,25,83,120,40,0.893333,out,0.000,5194.639,230.336,3.449,5428.424,106.051,3063,56424,30783
bench,platoon,release,25,84,120,40,0.880000,out,0.000,5108.119,231.128,3.389,5342.636,104.520,3010,60453,33085
bench,platoon,release,25,85,120,40,0.866667,out,0.000,5158.606,246.122,3.493,5408.221,105.106,3376,63963,34773
bench,platoon,release,25,86,120,40,0.853333,out,0.000,4908.620,257.437,3.383,5169.440,103.420,3699,70777,38564
bench,platoon,release,25,87,120,40,0.840000,out,0.000,4802.624,274.356,3.472,5080.452,105.904,3702,71931,39166
bench,platoon,release,25,88,120,40,0.826667,out,0.000,4782.238,295.264,3.394,5080.896,100.442,3847,78048,42816
bench,platoon,release,25,89,120,40,0.813333,out,0.000,4497.710,260.962,3.504,4762.176,103.041,3835,78966,43311
bench,platoon,release,25,90,120,40,0.800000,out,0.000,4190.112,297.433,3.492,4491.037,104.915,3950,85921,47510
bench,platoon,release,25,91,120,40,0.786667,out,0.000,4171.622,293.137,3.384,4468.143,103.364,3943,83307,45966
bench,platoon,release,25,92,120,40,0.773333,out,0.000,3942.492,293.355,3.452,4239.299,106.689,4009,86957,48379
bench,platoon,release,25,93,120,40,0.760000,out,0.000,3882.325,298.884,3.388,4184.597,103.866,3887,86095,47967
bench,platoon,release,25,94,120,40,0.746667,out,0.000,2418.954,312.786,3.388,2735.128,105.005,3866,89066,49766
bench,platoon,release,25,95,120,40,0.733333,out,0.000,2183.011,312.404,3.417,2498.832,103.252,3756,90927,51049
bench,platoon,release,25,96,120,40,0.720000,out,0.000,2215.914,311.920,3.489,2531.323,105.023,3733,90782,50890
bench,platoon,release,25,97,120,40,0.706667,out,0.000,1971.262,288.362,3.442,2263.066,103.677,3653,89951,50430
bench,platoon,release,25,98,120,40,0.693333,out,0.000,2000.072,301.438,3.404,2304.914,102.815,3625,89636,50472
bench,platoon,release,25,99,120,40,0.680000,out,0.000,1776.681,300.606,3.502,2080.789,107.999,3512,87194,49214
bench,platoon,release,25,100,120,40,0.666667,out,0.000,1584.987,286.288,3.351,1874.626,106.247,3454,84385,47726
bench,platoon,release,25,101,120,40,0.653333,out,0.000,1612.417,294.420,3.400,1910.237,105.289,3375,85223,48159
bench,platoon,release,25,102,120,40,0.640000,out,0.000,1356.478,290.805,3.389,1650.672,141.259,3333,81863,46512
bench,platoon,release,25,103,120,40,0.626667,out,0.000,1355.633,265.512,3.387,1624.532,105.552,3216,79424,45062
bench,platoon,release,25,104,120,40,0.613333,out,0.000,1141.796,261.443,3.495,1406.734,103.023,3163,78589,44732
bench,platoon,release,25,105,120,40,0.600000,out,0.000,1133.403,267.542,3.487,1404.432,106.300,3110,76932,43749
bench,platoon,release,25,106,120,40,0.586667,out,0.000,935.296,276.653,3.513,1215.462,106.038,3240,86120,48741
bench,platoon,release,25,107,120,40,0.573333,out,0.000,1037.102,246.609,3.496,1287.207,100.952,3001,70582,40520
bench,platoon,release,25,108,120,40,0.560000,out,0.000,934.156,253.772,3.398,1191.326,99.561,2827,69999,39951
bench,platoon,release,25,109,120,40,0.546667,out,0.000,763.165,264.406,3.388,1030.959,100.256,2850,69467,39741
bench,platoon,release,25,110,120,40,0.533333,out,0.000,713.868,258.992,3.616,976.476,102.732,2793,67492,38566
bench,platoon,release,25,111,120,40,0.520000,out,0.000,724.620,245.235,3.399,973.254,95.844,2753,65590,37547
bench,platoon,release,25,112,120,40,0.506667,out,0.000,500.039,242.080,3.357,745.476,92.416,2657,60692,34839
bench,platoon,release,25,113,120,40,0.493333,out,0.000,502.211,234.563,3.396,740.170,92.528,2621,64341,36836
bench,platoon,release,25,114,120,40,0.480000,out,0.000,525.986,232.915,3.387,762.288,91.718,2610,61559,35309
bench,platoon,release,25,115,120,40,0.466667,out,0.000,558.381,216.728,3.400,778.509,86.772,2569,58856,33692
bench,platoon,release,25,116,120,40,0.453333,out,0.000,504.087,239.431,3.494,747.012,88.288,2660,61995,35498
bench,platoon,release,25,117,120,40,0.440000,out,0.000,505.357,232.003,3.352,740.712,87.092,2566,60514,34626
bench,platoon,release,25,118,120,40,0.426667,out,0.000,507.936,222.559,3.470,733.965,90.390,2537,59327,33966
bench,platoon,release,25,119,120,40,0.413333,out,0.000,497.903,214.412,3.394,715.709,88.469,2554,59461,34055
bench,platoon,release,25,120,120,40,0.400000,out,0.000,494.079,226.515,3.391,723.985,84.222,2498,58342,33360
bench,platoon,release,25,121,120,40,0.386667,out,0.000,496.084,216.926,3.353,716.363,83.196,2484,57833,33080
bench,platoon,release,25,122,120,40,0.373333,out,0.000,487.645,217.757,3.398,708.800,83.089,2576,58790,33686
bench,platoon,release,25,123,120,40,0.360000,out,0.000,489.494,213.534,3.383,706.411,82.688,2486,56744,32452
bench,platoon,release,25,124,120,40,0.346667,out,0.000,504.987,205.999,3.417,714.403,86.284,2433,55569,31730
bench,platoon,release,25,125,120,40,0.333333,out,0.000,485.677,213.220,3.405,702.302,81.911,2417,56053,31968
bench,platoon,release,25,126,120,40,0.320000,out,0.000,491.420,219.239,3.385,714.044,82.557,2391,54569,31171
bench,platoon,release,25,127,120,40,0.306667,out,0.000,485.767,208.599,3.490,697.856,83.025,2300,52394,29895
bench,platoon,release,25,128,120,40,0.293333,out,0.000,482.861,209.362,3.653,695.876,83.472,2283,51542,29406
bench,platoon,release,25,129,120,40,0.280000,out,0.000,502.492,205.928,3.485,711.905,81.962,2266,51737,29504
bench,platoon,release,25,130,120,40,0.266667,out,0.000,479.354,206.452,3.386,689.192,79.759,2257,51487,29321
bench,platoon,release,25,131,120,40,0.253333,out,0.000,469.124,189.879,3.505,662.508,77.628,2136,47152,26878
bench,platoon,release,25,132,120,40,0.240000,out,0.000,470.494,182.464,3.389,656.347,82.592,2122,47135,26829
bench,platoon,release,25,133,120,40,0.226667,out,0.000,467.323,194.482,3.480,665.285,78.910,2126,48265,27453
bench,platoon,release,25,134,120,40,0.213333,out,0.000,471.524,192.801,3.519,667.844,77.893,2109,46863,26695
bench,platoon,release,25,135,120,40,0.200000,out,0.000,467.882,180.096,3.444,651.422,76.584,2043,43841,24971
bench,platoon,release,25,136,120,40,0.186667,out,0.000,464.135,173.896,3.489,641.520,75.505,1970,42684,24286
bench,platoon,release,25,137,120,40,0.173333,out,0.000,451.184,178.154,3.405,632.743,71.335,1993,42951,24522
bench,platoon,release,25,138,120,40,0.160000,out,0.000,448.075,164.176,3.496,615.747,74.897,1923,42072,23959
bench,platoon,release,25,139,120,40,0.146667,out,0.000,441.533,171.406,3.486,616.425,74.165,1868,41022,23323
bench,platoon,release,25,140,120,40,0.133333,out,0.000,438.351,162.579,3.490,604.420,71.456,1857,38711,22076
bench,platoon,release,25,141,120,40,0.120000,out,0.000,429.521,144.131,3.389,577.041,66.090,1707,34468,19662
bench,platoon,release,25,142,120,40,0.106667,out,0.000,420.990,150.416,3.355,574.761,65.821,1652,35468,20124
bench,platoon,release,25,143,120,40,0.093333,out,0.000,439.027,161.261,3.494,603.782,67.333,1621,34747,19740
bench,platoon,release,25,144,120,40,0.080000,out,0.000,426.471,152.445,3.391,582.307,66.306,1642,35347,20069
bench,platoon,release,25,145,120,40,0.066667,out,0.000,430.262,150.397,3.387,584.046,65.421,1603,33405,18967
bench,platoon,release,25,146,120,40,0.053333,out,0.000,409.476,138.982,3.369,551.827,64.362,1513,30696,17466
bench,platoon,release,25,147,120,40,0.040000,out,0.000,411.459,136.955,3.596,552.010,65.479,1512,30299,17259
bench,platoon,release,25,148,120,40,0.026667,out,0.000,409.628,136.916,3.591,550.135,70.103,1475,30195,17131
bench,platoon,release,25,149,120,40,0.013333,out,0.000,400.308,142.126,3.389,545.823,62.657,1508,30929,17505
